"date";"grantee";"EnrollmentPer";"EnrollmentNum";"EnrollmentDen";"ExitTotal";"ExitSuc";"ExitUn";"GEDPer";"GEDNum";"GEDDen";"RegAp";"PlacementPer";"PlacementNum";"PlacementDen";"AttainmentPer";"AttainmentNum";"AttainmentDen";"LitPer";"LitNum";"LitDen";"RecidivismPer";"RecidivismNum";"RecidivismDen";"RetentionPer";"RetentionNum";"RetentionDen";"active_students"
2016-02-12;"City of Phoenix";"97 ";"70 ";"72 ";"70 ";"60 ";"9 ";"56 ";"35 ";"63 ";"0 ";"68 ";"47 ";"69 ";"78 ";"54 ";"69 ";"89 ";"58 ";"65 ";"15 ";"4 ";"26 ";"53 ";"25 ";"47 ";0
2016-02-12;"Community Youth Services";"100 ";"60 ";"60 ";"60 ";"54 ";"1 ";"60 ";"33 ";"55 ";"1 ";"75 ";"41 ";"55 ";"96 ";"53 ";"55 ";"88 ";"45 ";"51 ";"13 ";"5 ";"38 ";"88 ";"36 ";"41 ";0
2016-02-12;"Department of Community Services";"110 ";"77 ";"70 ";"77 ";"67 ";"7 ";"84 ";"61 ";"73 ";"1 ";"58 ";"43 ";"74 ";"85 ";"63 ";"74 ";"59 ";"42 ";"71 ";"0 ";"0 ";"16 ";"72 ";"31 ";"43 ";0
2016-02-12;"Lummi Nation Housing Authority";"102 ";"62 ";"61 ";"62 ";"37 ";"25 ";"47 ";"23 ";"49 ";"0 ";"40 ";"25 ";"62 ";"77 ";"48 ";"62 ";"47 ";"28 ";"59 ";"0 ";"0 ";"14 ";"44 ";"11 ";"25 ";0
2016-02-12;"NorthEast Washington Educational Service District 101";"100 ";"62 ";"62 ";"62 ";"55 ";"4 ";"81 ";"48 ";"59 ";"3 ";"51 ";"30 ";"59 ";"93 ";"55 ";"59 ";"69 ";"34 ";"49 ";"6 ";"1 ";"17 ";"60 ";"18 ";"30 ";0
2016-02-12;"OPPORTUNITIES INDUSTRIALIZATION CENTER OF WASHINGTON";"100 ";"62 ";"62 ";"62 ";"50 ";"11 ";"46 ";"26 ";"56 ";"0 ";"72 ";"44 ";"61 ";"70 ";"43 ";"61 ";"79 ";"42 ";"53 ";"9 ";"2 ";"22 ";"57 ";"25 ";"44 ";0
2016-02-12;"Portland YouthBuilders";"100 ";"72 ";"72 ";"72 ";"71 ";"0 ";"74 ";"45 ";"61 ";"8 ";"82 ";"58 ";"71 ";"80 ";"57 ";"71 ";"73 ";"45 ";"62 ";"10 ";"1 ";"10 ";"83 ";"48 ";"58 ";0
2016-02-12;"SAN DIEGO-IMPERIAL COUNTIES LABOR COUNCIL";"89 ";"55 ";"62 ";"55 ";"44 ";"10 ";"53 ";"27 ";"51 ";"3 ";"35 ";"19 ";"54 ";"61 ";"33 ";"54 ";"57 ";"28 ";"49 ";"6 ";"1 ";"17 ";"32 ";"6 ";"19 ";0
2016-02-12;"SOUTHERN NEVADA WORKFORCE INVESTMENT BOARD DBA WORKFORCE CONNECTIONS";"102 ";"64 ";"63 ";"64 ";"46 ";"9 ";"56 ";"31 ";"55 ";"0 ";"56 ";"31 ";"55 ";"82 ";"45 ";"55 ";"78 ";"40 ";"51 ";"0 ";"0 ";"0 ";"48 ";"15 ";"31 ";0
2016-02-12;"Sacramento Local Conservation Corps";"100 ";"66 ";"66 ";"66 ";"57 ";"8 ";"31 ";"20 ";"65 ";"0 ";"62 ";"40 ";"65 ";"97 ";"63 ";"65 ";"80 ";"47 ";"59 ";"12 ";"2 ";"17 ";"23 ";"9 ";"40 ";0
2016-02-12;"San Gabriel Valley Conservation and Service Corps";"100 ";"64 ";"64 ";"64 ";"56 ";"4 ";"52 ";"31 ";"60 ";"0 ";"47 ";"28 ";"60 ";"90 ";"54 ";"60 ";"66 ";"35 ";"53 ";"0 ";"0 ";"22 ";"14 ";"4 ";"28 ";0
2016-02-12;"San Joaquin County Office of Education";"100 ";"80 ";"80 ";"80 ";"73 ";"6 ";"42 ";"33 ";"79 ";"3 ";"63 ";"50 ";"79 ";"80 ";"63 ";"79 ";"67 ";"45 ";"67 ";"33 ";"4 ";"12 ";"72 ";"36 ";"50 ";0
2016-02-12;"Tacoma Goodwill";"111 ";"73 ";"66 ";"73 ";"63 ";"4 ";"62 ";"38 ";"61 ";"0 ";"79 ";"53 ";"67 ";"91 ";"61 ";"67 ";"75 ";"45 ";"60 ";"0 ";"0 ";"9 ";"64 ";"34 ";"53 ";0
2016-02-12;"The Metropolitan Area Advisory Committee Project";"106 ";"66 ";"62 ";"66 ";"58 ";"6 ";"33 ";"21 ";"64 ";"0 ";"16 ";"10 ";"64 ";"50 ";"32 ";"64 ";"63 ";"40 ";"63 ";"8 ";"1 ";"13 ";"20 ";"2 ";"10 ";0
2016-02-12;"Workforce Development Council Snohomish County";"110 ";"55 ";"50 ";"55 ";"52 ";"3 ";"60 ";"33 ";"55 ";"0 ";"47 ";"26 ";"55 ";"60 ";"33 ";"55 ";"52 ";"26 ";"50 ";"0 ";"0 ";"1 ";"23 ";"6 ";"26 ";0
2016-02-12;"YOUTHCARE";"105 ";"63 ";"60 ";"63 ";"56 ";"7 ";"43 ";"22 ";"51 ";"0 ";"67 ";"42 ";"63 ";"78 ";"49 ";"63 ";"54 ";"32 ";"59 ";"43 ";"3 ";"7 ";"43 ";"18 ";"42 ";0
