"date";"grantee";"EnrollmentPer";"EnrollmentNum";"EnrollmentDen";"ExitTotal";"ExitSuc";"ExitUn";"GEDPer";"GEDNum";"GEDDen";"RegAp";"PlacementPer";"PlacementNum";"PlacementDen";"AttainmentPer";"AttainmentNum";"AttainmentDen";"LitPer";"LitNum";"LitDen";"RecidivismPer";"RecidivismNum";"RecidivismDen";"RetentionPer";"RetentionNum";"RetentionDen";"active_students"
2016-02-12;"Able-Disabled Advocacy, Inc.";"115 ";"77 ";"67 ";"77 ";"49 ";"13 ";"40 ";"22 ";"55 ";"0 ";"50 ";"31 ";"62 ";"92 ";"57 ";"62 ";"87 ";"53 ";"61 ";"4 ";"1 ";"25 ";"81 ";"25 ";"31 ";0
2016-02-12;"COMMUNITY ACTION PARTNERSHIP OF SONOMA COUNTY";"193 ";"81 ";"42 ";"81 ";"40 ";"41 ";"40 ";"32 ";"81 ";"0 ";"32 ";"26 ";"81 ";"38 ";"31 ";"81 ";"56 ";"43 ";"77 ";"11 ";"2 ";"19 ";"81 ";"21 ";"26 ";0
2016-02-12;"Century Center for Economic Opportunity";"107 ";"72 ";"67 ";"72 ";"56 ";"12 ";"65 ";"43 ";"66 ";"0 ";"60 ";"41 ";"68 ";"82 ";"56 ";"68 ";"63 ";"40 ";"64 ";"10 ";"1 ";"10 ";"68 ";"28 ";"41 ";0
2016-02-12;"City of Phoenix";"100 ";"67 ";"67 ";"67 ";"48 ";"14 ";"55 ";"32 ";"58 ";"0 ";"53 ";"33 ";"62 ";"69 ";"43 ";"62 ";"85 ";"51 ";"60 ";"17 ";"7 ";"41 ";"45 ";"15 ";"33 ";0
2016-02-12;"City of Richmond Employment and Training Department";"160 ";"107 ";"67 ";"107 ";"76 ";"25 ";"24 ";"24 ";"101 ";"0 ";"22 ";"22 ";"101 ";"79 ";"80 ";"101 ";"59 ";"57 ";"97 ";"10 ";"2 ";"21 ";"41 ";"9 ";"22 ";0
2016-02-12;"Community Services & Employment Training, Inc.";"104 ";"70 ";"67 ";"70 ";"44 ";"23 ";"40 ";"24 ";"60 ";"0 ";"52 ";"35 ";"67 ";"52 ";"35 ";"67 ";"45 ";"30 ";"66 ";"6 ";"2 ";"36 ";"74 ";"26 ";"35 ";0
2016-02-12;"Community Services Consortium (CSC)";"98 ";"57 ";"58 ";"57 ";"47 ";"10 ";"53 ";"29 ";"55 ";"0 ";"32 ";"18 ";"57 ";"60 ";"34 ";"57 ";"61 ";"31 ";"51 ";"27 ";"7 ";"26 ";"50 ";"9 ";"18 ";0
2016-02-12;"Educational Service District 101";"100 ";"67 ";"67 ";"67 ";"51 ";"9 ";"82 ";"49 ";"60 ";"4 ";"62 ";"37 ";"60 ";"87 ";"52 ";"60 ";"60 ";"28 ";"47 ";"17 ";"2 ";"12 ";"65 ";"24 ";"37 ";0
2016-02-12;"Los Angeles Communities Advocating for Unity, Social Justice, Action, Inc.";"107 ";"72 ";"67 ";"72 ";"65 ";"4 ";"68 ";"46 ";"68 ";"0 ";"52 ";"36 ";"69 ";"90 ";"62 ";"69 ";"95 ";"61 ";"64 ";"0 ";"0 ";"1 ";"81 ";"29 ";"36 ";0
2016-02-12;"Opportunities Industrialization Center of Youth";"116 ";"73 ";"63 ";"73 ";"56 ";"17 ";"52 ";"33 ";"64 ";"0 ";"34 ";"25 ";"73 ";"60 ";"44 ";"73 ";"87 ";"58 ";"67 ";"19 ";"3 ";"16 ";"52 ";"13 ";"25 ";0
2016-02-12;"Portland YouthBuilders";"100 ";"67 ";"67 ";"67 ";"67 ";"0 ";"85 ";"57 ";"67 ";"6 ";"76 ";"51 ";"67 ";"96 ";"64 ";"67 ";"70 ";"43 ";"61 ";"0 ";"0 ";"9 ";"76 ";"39 ";"51 ";0
2016-02-12;"SAN DIEGO - IMPERIAL COUNTIES LABOR COUNCIL";"104 ";"70 ";"67 ";"70 ";"56 ";"13 ";"35 ";"24 ";"69 ";"10 ";"49 ";"34 ";"69 ";"38 ";"26 ";"69 ";"60 ";"40 ";"67 ";"0 ";"0 ";"12 ";"53 ";"18 ";"34 ";0
2016-02-12;"Sacramento Local Conservation Corps";"131 ";"84 ";"64 ";"84 ";"58 ";"24 ";"36 ";"29 ";"80 ";"0 ";"56 ";"46 ";"82 ";"74 ";"61 ";"82 ";"51 ";"40 ";"78 ";"7 ";"2 ";"27 ";"63 ";"29 ";"46 ";0
2016-02-12;"San Gabriel Valley Conservation Corps";"109 ";"73 ";"67 ";"73 ";"58 ";"13 ";"55 ";"39 ";"71 ";"0 ";"44 ";"31 ";"71 ";"85 ";"60 ";"71 ";"72 ";"47 ";"65 ";"4 ";"1 ";"26 ";"48 ";"15 ";"31 ";0
2016-02-12;"San Joaquin County Office of Education";"103 ";"82 ";"80 ";"82 ";"74 ";"6 ";"50 ";"40 ";"80 ";"6 ";"63 ";"50 ";"80 ";"78 ";"62 ";"80 ";"51 ";"36 ";"71 ";"14 ";"2 ";"14 ";"84 ";"42 ";"50 ";0
2016-02-12;"Tacoma Goodwill Industries";"98 ";"82 ";"84 ";"82 ";"68 ";"8 ";"43 ";"32 ";"75 ";"0 ";"63 ";"48 ";"76 ";"49 ";"37 ";"76 ";"77 ";"55 ";"71 ";"3 ";"1 ";"34 ";"56 ";"27 ";"48 ";0
2016-02-12;"Workforce Development Council Snohomish County";"100 ";"35 ";"35 ";"35 ";"23 ";"10 ";"70 ";"23 ";"33 ";"0 ";"36 ";"12 ";"33 ";"76 ";"25 ";"33 ";"22 ";"6 ";"27 ";"0 ";"0 ";"0 ";"17 ";"2 ";"12 ";0
2016-02-12;"Youth Employment Partnership, Inc.";"129 ";"85 ";"66 ";"85 ";"57 ";"24 ";"27 ";"22 ";"81 ";"0 ";"44 ";"36 ";"81 ";"67 ";"54 ";"81 ";"51 ";"41 ";"80 ";"0 ";"0 ";"26 ";"53 ";"19 ";"36 ";0
2016-02-12;"YouthCare";"109 ";"62 ";"57 ";"62 ";"45 ";"17 ";"39 ";"22 ";"56 ";"0 ";"40 ";"25 ";"62 ";"52 ";"32 ";"62 ";"26 ";"15 ";"58 ";"27 ";"7 ";"26 ";"56 ";"14 ";"25 ";0
2016-02-12;"Board of Cooperative Educational Service of Ulster County";"114 ";"56 ";"49 ";"56 ";"48 ";"5 ";"55 ";"29 ";"53 ";"0 ";"68 ";"36 ";"53 ";"91 ";"48 ";"53 ";"100 ";"32 ";"32 ";"0 ";"0 ";"11 ";"61 ";"22 ";"36 ";0
2016-02-12;"Community Renewal Team, Inc.";"102 ";"45 ";"44 ";"45 ";"39 ";"3 ";"42 ";"14 ";"33 ";"0 ";"81 ";"34 ";"42 ";"90 ";"38 ";"42 ";"83 ";"34 ";"41 ";"7 ";"2 ";"28 ";"94 ";"32 ";"34 ";0
2016-02-12;"Community Teamwork, Inc.";"115 ";"77 ";"67 ";"77 ";"56 ";"2 ";"50 ";"29 ";"58 ";"0 ";"81 ";"47 ";"58 ";"98 ";"57 ";"58 ";"76 ";"42 ";"55 ";"0 ";"0 ";"23 ";"77 ";"36 ";"47 ";0
2016-02-12;"HOUSING AUTHORITY OF THE CITY OF CAMDEN";"139 ";"93 ";"67 ";"93 ";"74 ";"11 ";"21 ";"18 ";"85 ";"0 ";"52 ";"44 ";"85 ";"73 ";"62 ";"85 ";"51 ";"42 ";"83 ";"9 ";"1 ";"11 ";"27 ";"12 ";"44 ";0
2016-02-12;"LearningWorks";"107 ";"80 ";"75 ";"80 ";"55 ";"22 ";"47 ";"36 ";"77 ";"0 ";"64 ";"49 ";"77 ";"57 ";"44 ";"77 ";"73 ";"51 ";"70 ";"26 ";"6 ";"23 ";"84 ";"41 ";"49 ";0
2016-02-12;"New Jersey Community Development Corporation";"148 ";"99 ";"67 ";"99 ";"99 ";"0 ";"34 ";"34 ";"99 ";"0 ";"48 ";"48 ";"99 ";"52 ";"51 ";"99 ";"59 ";"55 ";"93 ";"0 ";"0 ";"33 ";"60 ";"29 ";"48 ";0
2016-02-12;"Old Colony Y";"110 ";"74 ";"67 ";"74 ";"46 ";"1 ";"32 ";"15 ";"47 ";"0 ";"87 ";"41 ";"47 ";"98 ";"46 ";"47 ";"83 ";"39 ";"47 ";"0 ";"0 ";"11 ";"78 ";"32 ";"41 ";0
2016-02-12;"ReCycle North";"123 ";"58 ";"47 ";"58 ";"37 ";"15 ";"53 ";"27 ";"51 ";"0 ";"50 ";"26 ";"52 ";"65 ";"34 ";"52 ";"62 ";"26 ";"42 ";"9 ";"2 ";"22 ";"50 ";"13 ";"26 ";0
2016-02-12;"South Bronx Overall Economic Development Corporation";"102 ";"60 ";"59 ";"60 ";"54 ";"3 ";"56 ";"32 ";"57 ";"0 ";"49 ";"28 ";"57 ";"67 ";"38 ";"57 ";"31 ";"11 ";"35 ";"0 ";"0 ";"3 ";"75 ";"21 ";"28 ";0
2016-02-12;"THE WORKPLACE, INC.";"103 ";"60 ";"58 ";"60 ";"51 ";"9 ";"15 ";"7 ";"48 ";"0 ";"20 ";"12 ";"60 ";"40 ";"24 ";"60 ";"56 ";"28 ";"50 ";"7 ";"2 ";"29 ";"75 ";"9 ";"12 ";0
2016-02-12;"The Providence Plan";"115 ";"76 ";"66 ";"76 ";"72 ";"3 ";"43 ";"32 ";"75 ";"0 ";"51 ";"38 ";"75 ";"68 ";"51 ";"75 ";"56 ";"31 ";"55 ";"0 ";"0 ";"2 ";"87 ";"33 ";"38 ";0
2016-02-12;"United Way of Long Island, Inc.";"101 ";"68 ";"67 ";"68 ";"52 ";"8 ";"51 ";"23 ";"45 ";"0 ";"75 ";"45 ";"60 ";"80 ";"48 ";"60 ";"71 ";"42 ";"59 ";"7 ";"2 ";"30 ";"96 ";"43 ";"45 ";0
2016-02-12;"ARCH TRAINING CENTER, INC.";"128 ";"86 ";"67 ";"86 ";"85 ";"1 ";"27 ";"22 ";"82 ";"0 ";"0 ";"0 ";"86 ";"48 ";"41 ";"86 ";"22 ";"18 ";"82 ";"0 ";"0 ";"0 ";"0 ";"0 ";"0 ";0
2016-02-12;"Goodwill Industries of the Conemaugh Valley, Inc.";"110 ";"53 ";"48 ";"53 ";"31 ";"14 ";"33 ";"12 ";"36 ";"0 ";"42 ";"19 ";"45 ";"76 ";"34 ";"45 ";"65 ";"24 ";"37 ";"0 ";"0 ";"8 ";"74 ";"14 ";"19 ";0
2016-02-12;"MONTGOMERY COUNTY WORKFORCE INVESTMENT BOARD";"100 ";"66 ";"66 ";"66 ";"61 ";"3 ";"81 ";"51 ";"63 ";"0 ";"56 ";"36 ";"64 ";"95 ";"61 ";"64 ";"71 ";"42 ";"59 ";"9 ";"6 ";"64 ";"28 ";"10 ";"36 ";0
2016-02-12;"Pathways-VA, Inc.";"104 ";"70 ";"67 ";"70 ";"61 ";"4 ";"33 ";"21 ";"63 ";"0 ";"82 ";"53 ";"65 ";"80 ";"52 ";"65 ";"77 ";"48 ";"62 ";"30 ";"3 ";"10 ";"77 ";"41 ";"53 ";0
2016-02-12;"People Incorporated of Virginia";"100 ";"45 ";"45 ";"45 ";"26 ";"15 ";"45 ";"17 ";"38 ";"0 ";"39 ";"16 ";"41 ";"63 ";"26 ";"41 ";"55 ";"18 ";"33 ";"13 ";"1 ";"8 ";"56 ";"9 ";"16 ";0
2016-02-12;"Randolph County Housing Authority";"111 ";"63 ";"57 ";"63 ";"39 ";"15 ";"48 ";"26 ";"54 ";"0 ";"48 ";"26 ";"54 ";"70 ";"38 ";"54 ";"66 ";"27 ";"41 ";"25 ";"3 ";"12 ";"77 ";"20 ";"26 ";0
2016-02-12;"Sasha Bruce Youthwork, Inc.";"100 ";"67 ";"67 ";"67 ";"53 ";"10 ";"38 ";"23 ";"61 ";"0 ";"65 ";"41 ";"63 ";"79 ";"50 ";"63 ";"75 ";"47 ";"63 ";"0 ";"0 ";"26 ";"61 ";"25 ";"41 ";0
2016-02-12;"Southern Appalachian Labor School";"69 ";"42 ";"61 ";"42 ";"29 ";"9 ";"25 ";"7 ";"28 ";"0 ";"61 ";"23 ";"38 ";"58 ";"22 ";"38 ";"0 ";"0 ";"37 ";"0 ";"0 ";"3 ";"65 ";"15 ";"23 ";0
2016-02-12;"Aletheia House";"122 ";"82 ";"67 ";"82 ";"62 ";"20 ";"57 ";"47 ";"82 ";"0 ";"41 ";"34 ";"82 ";"67 ";"55 ";"82 ";"44 ";"35 ";"79 ";"0 ";"0 ";"11 ";"38 ";"13 ";"34 ";0
2016-02-12;"City of Savannah, Georgia";"106 ";"51 ";"48 ";"51 ";"38 ";"12 ";"54 ";"27 ";"50 ";"0 ";"28 ";"14 ";"50 ";"70 ";"35 ";"50 ";"55 ";"24 ";"44 ";"0 ";"0 ";"13 ";"50 ";"7 ";"14 ";0
2016-02-12;"DOUGLAS - CHEROKEE ECONOMIC AUTHORITY";"110 ";"46 ";"42 ";"46 ";"31 ";"9 ";"56 ";"22 ";"39 ";"0 ";"48 ";"19 ";"40 ";"75 ";"30 ";"40 ";"79 ";"31 ";"39 ";"8 ";"1 ";"12 ";"74 ";"14 ";"19 ";0
2016-02-12;"Fulton Atlanta Community Action Authority, Inc.";"107 ";"62 ";"58 ";"62 ";"43 ";"18 ";"43 ";"26 ";"61 ";"0 ";"46 ";"28 ";"61 ";"77 ";"47 ";"61 ";"85 ";"52 ";"61 ";"0 ";"0 ";"3 ";"46 ";"13 ";"28 ";0
2016-02-12;"Hale Empowerment and Revitalization Organization, Inc.";"100 ";"52 ";"52 ";"52 ";"45 ";"4 ";"29 ";"14 ";"49 ";"0 ";"37 ";"18 ";"49 ";"84 ";"41 ";"49 ";"66 ";"31 ";"47 ";"0 ";"0 ";"14 ";"50 ";"9 ";"18 ";0
2016-02-12;"Housing Authority of the City of Wilmington, N. C.";"121 ";"58 ";"48 ";"58 ";"35 ";"18 ";"24 ";"12 ";"51 ";"0 ";"21 ";"11 ";"53 ";"30 ";"16 ";"53 ";"56 ";"29 ";"52 ";"5 ";"1 ";"19 ";"64 ";"7 ";"11 ";0
2016-02-12;"M S ACTION FOR COMMUNITY EDUCATION";"106 ";"55 ";"52 ";"55 ";"40 ";"9 ";"22 ";"11 ";"49 ";"0 ";"61 ";"30 ";"49 ";"29 ";"14 ";"49 ";"69 ";"34 ";"49 ";"0 ";"0 ";"2 ";"53 ";"16 ";"30 ";0
2016-02-12;"Morehead State University";"111 ";"69 ";"62 ";"69 ";"66 ";"2 ";"71 ";"48 ";"68 ";"0 ";"66 ";"45 ";"68 ";"96 ";"65 ";"68 ";"90 ";"54 ";"60 ";"33 ";"1 ";"3 ";"82 ";"37 ";"45 ";0
2016-02-12;"River City Community Development Corporation";"102 ";"59 ";"58 ";"59 ";"47 ";"8 ";"46 ";"22 ";"48 ";"0 ";"42 ";"23 ";"55 ";"71 ";"39 ";"55 ";"50 ";"26 ";"52 ";"14 ";"1 ";"7 ";"74 ";"17 ";"23 ";0
2016-02-12;"Spartanburg Housing Authority";"101 ";"68 ";"67 ";"68 ";"50 ";"13 ";"29 ";"18 ";"63 ";"0 ";"25 ";"16 ";"63 ";"89 ";"56 ";"63 ";"56 ";"32 ";"57 ";"0 ";"0 ";"9 ";"63 ";"10 ";"16 ";0
2016-02-12;"URBAN LEAGUE OF BROWARD COUNTY, INC.";"104 ";"70 ";"67 ";"70 ";"48 ";"22 ";"34 ";"24 ";"70 ";"5 ";"17 ";"12 ";"70 ";"53 ";"37 ";"70 ";"80 ";"52 ";"65 ";"4 ";"1 ";"24 ";"25 ";"3 ";"12 ";0
2016-02-12;"WORKNET PINELLAS, INC.";"125 ";"84 ";"67 ";"84 ";"66 ";"18 ";"17 ";"13 ";"75 ";"0 ";"64 ";"54 ";"84 ";"65 ";"55 ";"84 ";"68 ";"57 ";"84 ";"24 ";"15 ";"63 ";"69 ";"37 ";"54 ";0
2016-02-12;"Young Adult Development in Action dba YouthBuild Louisville";"100 ";"67 ";"67 ";"67 ";"49 ";"11 ";"35 ";"20 ";"57 ";"0 ";"77 ";"46 ";"60 ";"93 ";"56 ";"60 ";"68 ";"41 ";"60 ";"11 ";"4 ";"35 ";"91 ";"42 ";"46 ";0
2016-02-12;"American YouthWorks";"103 ";"69 ";"67 ";"69 ";"45 ";"18 ";"51 ";"32 ";"63 ";"0 ";"62 ";"39 ";"63 ";"75 ";"47 ";"63 ";"35 ";"18 ";"51 ";"0 ";"0 ";"17 ";"56 ";"22 ";"39 ";0
2016-02-12;"Community Development Support Association, Inc.";"100 ";"55 ";"55 ";"55 ";"40 ";"7 ";"57 ";"24 ";"42 ";"0 ";"74 ";"35 ";"47 ";"79 ";"37 ";"47 ";"74 ";"28 ";"38 ";"0 ";"0 ";"15 ";"77 ";"27 ";"35 ";0
2016-02-12;"Eagle Ridge Institute";"100 ";"67 ";"67 ";"67 ";"33 ";"28 ";"30 ";"18 ";"61 ";"0 ";"36 ";"22 ";"61 ";"48 ";"29 ";"61 ";"73 ";"40 ";"55 ";"0 ";"0 ";"36 ";"73 ";"16 ";"22 ";0
2016-02-12;"East Baton Rouge Parish Housing Authority";"125 ";"80 ";"64 ";"80 ";"63 ";"17 ";"25 ";"20 ";"79 ";"1 ";"49 ";"39 ";"80 ";"70 ";"56 ";"80 ";"65 ";"51 ";"79 ";"10 ";"1 ";"10 ";"64 ";"25 ";"39 ";0
2016-02-12;"HoustonWorks USA";"101 ";"68 ";"67 ";"68 ";"51 ";"16 ";"30 ";"20 ";"66 ";"0 ";"67 ";"45 ";"67 ";"64 ";"43 ";"67 ";"68 ";"43 ";"63 ";"20 ";"8 ";"40 ";"76 ";"34 ";"45 ";0
2016-02-12;"SALT LAKE COMMUNITY COLLEGE";"107 ";"64 ";"60 ";"64 ";"48 ";"13 ";"46 ";"26 ";"57 ";"0 ";"61 ";"37 ";"61 ";"64 ";"39 ";"61 ";"68 ";"36 ";"53 ";"3 ";"1 ";"35 ";"73 ";"27 ";"37 ";0
2016-02-12;"St. James Parish Government, Department of Human Resources";"117 ";"56 ";"48 ";"56 ";"41 ";"8 ";"31 ";"15 ";"49 ";"0 ";"47 ";"23 ";"49 ";"82 ";"40 ";"49 ";"66 ";"27 ";"41 ";"0 ";"0 ";"1 ";"96 ";"22 ";"23 ";0
2016-02-12;"Tohatchi Area of Opportunity & Services, Inc.";"125 ";"84 ";"67 ";"84 ";"80 ";"4 ";"26 ";"20 ";"78 ";"0 ";"31 ";"26 ";"84 ";"54 ";"45 ";"84 ";"47 ";"35 ";"74 ";"0 ";"0 ";"0 ";"27 ";"7 ";"26 ";0
2016-02-12;"Turtle Mountain Community College";"107 ";"64 ";"60 ";"64 ";"27 ";"26 ";"24 ";"12 ";"51 ";"0 ";"4 ";"2 ";"53 ";"53 ";"28 ";"53 ";"23 ";"12 ";"53 ";"20 ";"1 ";"5 ";"0 ";"0 ";"2 ";0
2016-02-12;"Year One dba Mile High Youth Corps";"103 ";"69 ";"67 ";"69 ";"56 ";"12 ";"59 ";"40 ";"68 ";"7 ";"68 ";"46 ";"68 ";"75 ";"51 ";"68 ";"83 ";"55 ";"66 ";"12 ";"4 ";"34 ";"72 ";"33 ";"46 ";0
2016-02-12;"Akron Summit Community Action, Inc.";"100 ";"62 ";"62 ";"62 ";"37 ";"24 ";"33 ";"19 ";"57 ";"0 ";"23 ";"14 ";"61 ";"70 ";"43 ";"61 ";"80 ";"45 ";"56 ";"15 ";"2 ";"13 ";"50 ";"7 ";"14 ";0
2016-02-12;"Bi-County Community Action Programs, Inc.";"120 ";"53 ";"44 ";"53 ";"43 ";"0 ";"65 ";"28 ";"43 ";"0 ";"51 ";"22 ";"43 ";"79 ";"34 ";"43 ";"84 ";"36 ";"43 ";"0 ";"0 ";"26 ";"73 ";"16 ";"22 ";0
2016-02-12;"Cincinnati-Hamilton County Community Action Agency";"142 ";"84 ";"59 ";"84 ";"70 ";"3 ";"42 ";"29 ";"69 ";"0 ";"40 ";"29 ";"73 ";"73 ";"53 ";"73 ";"69 ";"49 ";"71 ";"0 ";"0 ";"34 ";"48 ";"14 ";"29 ";0
2016-02-12;"Community Action, Inc. of Rock & Walworth Counties";"160 ";"64 ";"40 ";"64 ";"55 ";"9 ";"81 ";"52 ";"64 ";"0 ";"63 ";"40 ";"64 ";"81 ";"52 ";"64 ";"62 ";"36 ";"58 ";"5 ";"1 ";"19 ";"65 ";"26 ";"40 ";0
2016-02-12;"Cuyahoga Metropolitan Housing Authority";"112 ";"55 ";"49 ";"55 ";"23 ";"29 ";"5 ";"2 ";"42 ";"1 ";"29 ";"15 ";"52 ";"38 ";"20 ";"52 ";"50 ";"23 ";"46 ";"0 ";"0 ";"0 ";"47 ";"7 ";"15 ";0
2016-02-12;"DES MOINES AREA COMMUNITY COLLEGE";"117 ";"55 ";"47 ";"55 ";"40 ";"8 ";"45 ";"15 ";"33 ";"0 ";"79 ";"38 ";"48 ";"79 ";"38 ";"48 ";"79 ";"37 ";"47 ";"17 ";"5 ";"30 ";"82 ";"31 ";"38 ";0
2016-02-12;"Emerson Park Development Corporation";"100 ";"67 ";"67 ";"67 ";"55 ";"9 ";"44 ";"27 ";"62 ";"0 ";"53 ";"34 ";"64 ";"84 ";"54 ";"64 ";"54 ";"27 ";"50 ";"0 ";"0 ";"0 ";"65 ";"22 ";"34 ";0
2016-02-12;"Goodwill Industries, Inc.";"102 ";"47 ";"46 ";"47 ";"40 ";"5 ";"59 ";"26 ";"44 ";"0 ";"60 ";"27 ";"45 ";"67 ";"30 ";"45 ";"88 ";"36 ";"41 ";"17 ";"5 ";"30 ";"70 ";"19 ";"27 ";0
2016-02-12;"High Plains Community Development Corp., Inc.";"51 ";"23 ";"45 ";"23 ";"12 ";"5 ";"46 ";"6 ";"13 ";"0 ";"59 ";"10 ";"17 ";"59 ";"10 ";"17 ";"40 ";"6 ";"15 ";"0 ";"0 ";"2 ";"60 ";"6 ";"10 ";0
2016-02-12;"Indianhead Community Action Agency, Incorporated";"100 ";"67 ";"67 ";"67 ";"51 ";"12 ";"72 ";"36 ";"50 ";"0 ";"49 ";"31 ";"63 ";"59 ";"37 ";"63 ";"73 ";"32 ";"44 ";"30 ";"10 ";"33 ";"71 ";"22 ";"31 ";0
2016-02-12;"Job Point";"100 ";"67 ";"67 ";"67 ";"32 ";"23 ";"35 ";"13 ";"37 ";"1 ";"55 ";"30 ";"55 ";"60 ";"33 ";"55 ";"62 ";"31 ";"50 ";"22 ";"7 ";"32 ";"60 ";"18 ";"30 ";0
2016-02-12;"Neighborhoods, Incorporated of Battle Creek";"100 ";"45 ";"45 ";"45 ";"33 ";"9 ";"36 ";"15 ";"42 ";"0 ";"21 ";"9 ";"42 ";"76 ";"32 ";"42 ";"52 ";"22 ";"42 ";"25 ";"3 ";"12 ";"0 ";"0 ";"9 ";0
2016-02-12;"Quad County Urban League";"106 ";"71 ";"67 ";"71 ";"42 ";"23 ";"57 ";"33 ";"58 ";"0 ";"25 ";"16 ";"65 ";"45 ";"29 ";"65 ";"65 ";"41 ";"63 ";"21 ";"7 ";"34 ";"50 ";"8 ";"16 ";0
2016-02-12;"SER Metro Detroit Jobs for Progress, Inc.";"100 ";"67 ";"67 ";"67 ";"59 ";"5 ";"26 ";"16 ";"61 ";"0 ";"75 ";"48 ";"64 ";"77 ";"49 ";"64 ";"76 ";"48 ";"63 ";"0 ";"0 ";"18 ";"75 ";"36 ";"48 ";0
2016-02-12;"Southeastern Community College";"76 ";"42 ";"55 ";"42 ";"30 ";"10 ";"50 ";"15 ";"30 ";"0 ";"43 ";"17 ";"40 ";"78 ";"31 ";"40 ";"79 ";"27 ";"34 ";"37 ";"11 ";"30 ";"76 ";"13 ";"17 ";0
2016-02-12;"The Housing Authority of the City of Evansville";"120 ";"73 ";"61 ";"73 ";"55 ";"6 ";"43 ";"25 ";"58 ";"0 ";"69 ";"42 ";"61 ";"57 ";"35 ";"61 ";"62 ";"38 ";"61 ";"10 ";"2 ";"20 ";"52 ";"22 ";"42 ";0
2016-02-12;"Tree Trust";"110 ";"46 ";"42 ";"46 ";"38 ";"6 ";"59 ";"26 ";"44 ";"0 ";"73 ";"32 ";"44 ";"50 ";"22 ";"44 ";"60 ";"25 ";"42 ";"24 ";"4 ";"17 ";"78 ";"25 ";"32 ";0
2016-02-12;"United Methodist Childrens Home";"125 ";"81 ";"65 ";"81 ";"45 ";"25 ";"48 ";"32 ";"67 ";"0 ";"54 ";"38 ";"70 ";"69 ";"48 ";"70 ";"68 ";"39 ";"57 ";"13 ";"2 ";"15 ";"47 ";"18 ";"38 ";0
2016-02-12;"United Way of Wyandotte County, Inc.";"103 ";"66 ";"64 ";"66 ";"25 ";"40 ";"5 ";"3 ";"65 ";"0 ";"17 ";"11 ";"65 ";"42 ";"27 ";"65 ";"53 ";"33 ";"62 ";"0 ";"0 ";"33 ";"55 ";"6 ";"11 ";0
2016-02-12;"COOK INLET TRIBAL COUNCIL, INC.";"110 ";"66 ";"60 ";"66 ";"43 ";"22 ";"15 ";"8 ";"53 ";"0 ";"23 ";"15 ";"65 ";"75 ";"49 ";"65 ";"37 ";"22 ";"60 ";"18 ";"2 ";"11 ";"53 ";"8 ";"15 ";0
2016-02-12;"Coalition for Responsible Community Development";"109 ";"71 ";"65 ";"71 ";"53 ";"14 ";"22 ";"14 ";"65 ";"0 ";"60 ";"40 ";"67 ";"61 ";"41 ";"67 ";"54 ";"36 ";"67 ";"3 ";"1 ";"35 ";"43 ";"17 ";"40 ";0
2016-02-12;"Community Youth Services";"100 ";"55 ";"55 ";"55 ";"47 ";"2 ";"45 ";"22 ";"49 ";"0 ";"71 ";"35 ";"49 ";"88 ";"43 ";"49 ";"70 ";"30 ";"43 ";"12 ";"4 ";"34 ";"74 ";"26 ";"35 ";0
2016-02-12;"Department of Community Services";"104 ";"70 ";"67 ";"70 ";"50 ";"16 ";"59 ";"39 ";"66 ";"0 ";"48 ";"32 ";"66 ";"59 ";"39 ";"66 ";"36 ";"22 ";"61 ";"7 ";"1 ";"15 ";"75 ";"24 ";"32 ";0
2016-02-12;"Fresno County Economic Opportunities Commission";"100 ";"67 ";"67 ";"67 ";"53 ";"8 ";"82 ";"50 ";"61 ";"0 ";"67 ";"41 ";"61 ";"85 ";"52 ";"61 ";"84 ";"49 ";"58 ";"3 ";"1 ";"29 ";"44 ";"18 ";"41 ";0
2016-02-12;"HEART OF OREGON CORPS";"106 ";"71 ";"67 ";"71 ";"41 ";"18 ";"42 ";"21 ";"50 ";"0 ";"58 ";"34 ";"59 ";"69 ";"41 ";"59 ";"79 ";"42 ";"53 ";"21 ";"7 ";"33 ";"68 ";"23 ";"34 ";0
2016-02-12;"Lummi Housing Authority";"101 ";"68 ";"67 ";"68 ";"47 ";"16 ";"39 ";"22 ";"56 ";"0 ";"27 ";"17 ";"63 ";"71 ";"45 ";"63 ";"47 ";"28 ";"59 ";"0 ";"0 ";"19 ";"65 ";"11 ";"17 ";0
2016-02-12;"Southern Nevada Workforce Investment Board";"106 ";"71 ";"67 ";"71 ";"58 ";"4 ";"39 ";"24 ";"62 ";"0 ";"58 ";"36 ";"62 ";"85 ";"53 ";"62 ";"83 ";"48 ";"58 ";"0 ";"0 ";"5 ";"61 ";"22 ";"36 ";0
2016-02-12;"The Job Council";"123 ";"76 ";"62 ";"76 ";"59 ";"12 ";"50 ";"34 ";"68 ";"0 ";"51 ";"36 ";"71 ";"76 ";"54 ";"71 ";"69 ";"41 ";"59 ";"10 ";"4 ";"41 ";"58 ";"21 ";"36 ";0
2016-02-12;"The Metropolitan Area Advisory Committee Project";"101 ";"68 ";"67 ";"68 ";"49 ";"19 ";"45 ";"29 ";"65 ";"0 ";"29 ";"20 ";"68 ";"60 ";"41 ";"68 ";"65 ";"43 ";"66 ";"8 ";"1 ";"13 ";"65 ";"13 ";"20 ";0
